id,name,price,brand
4206,Macarrão Sêmola Espaguete,4.99,Orquídea
4207,Coxa Frango Temperada,19.99,Sadia
4244,Massa Sêmola,2.49,Renata
4247,Coxa Sobcoxa Frango Resfriado,21.59,Big Hiper
4250,Pizza Frango Requeijão,19.99,Sadia
4264,Sobrecoxas Frango,14.99,Seara
4290,Macarrão Instantâneo Caldinho,1.49,Nissin
4293,Macarrão Mifun Alfa 200g,11.9,Alfa
4297,Macarrão Fidelinho Aldente Piraquê,3.69,Piraquê
4310,Macarrão Sêmola Penne,4.99,Orquídea
4319,Macarrão Sêmola,6.59,Renata
4345,Macarrão Instantâneo Carne Lamén,1.79,Adria
4389,Espetinho Frango Temperos,24.99,Confiare
4403,Hamburguer Frango Turma,26.99,Seara
4457,Frango Empanado Iscas Aurora,10.9,Aurora
4460,Empanado Frango,10.99,Perdigão
4471,Filé Peito Frango,18.99,Seara
4474,Bebida Base,16.5,Nature's Heart
4489,Água Mineral Natural,6.99,Ouro Fino
4492,Patê Frango Ervas,6.39,Excelsior
4510,Filé Peito Frango,22.39,Big Hiper
4560,Pack Macarrão Instantâneo Galinha,8.49,Nissin
4573,Filezinho Sassami Frango,18.99,Perdigão
4580,Empanado Frango Recheio,5.99,Seara
4597,Bebida Base,6.89,Ades
4598,Água Mineral Natural,1.29,Font Life
4609,Filé Peito Frango,34.79,Big Hiper
4610,Empanado Frango Tradicional,12.5,Perdigão
4619,Macarrão Sêmola Fidelinho,3.79,Galo
4641,Salsicha Frango Sadia,13.5,Sadia
4648,Sobrecoxa Frango Congelada,17.99,Sadia
4653,Macarrão Sêmola,5.19,Orquídea
4669,Macarrão Sêmola Grano,14.5,Barilla
4716,Macarrão Sêmola Furadinho,3.29,Isabela
4740,Empanado Frango Crocante,12.99,Sadia
4759,Filé Peito Frango,17.15,Seara
4773,Filezinho Sassami Frango,19.99,Nat
4780,Água Natural Gás,2.99,Bonafont Água Leve
4795,Água Mineral Natural,1.89,Minalba
4799,Massa Sêmola,3.29,Galo
4806,Macarrão Sêmola Grano,17.91,Barilla
4810,Macarrão Sêmola,7.69,Renata
4812,Peito Frango Cozido,11.5,Sadia
4818,Empanado Frango Queijo,12.99,Sadia
4824,Coxa Sobrecoxa Frango Congelada,23.98,Big Hiper
4857,Água Mineral Natural,10.5,S. Pellegrino
4858,Sobrecoxa Frango Seara Pacote,16.99,Seara
4863,Bebida Base,14.99,Blue Diamond
4877,Ravióli Frango Mezzani Bandeja,8.79,Mezzani
4880,Bebida Base,18.99,A Tal da Castanha
4890,Macarrão Ovos Fettuccine,5.49,Barilla
4895,Água Mineral Natural,1.69,Crystal
4909,Macarrão Sêmola,3.29,Renata
4938,Macarrão Instantâneo Bolonhesa Nissin,3.69,Nissin
4947,Macarrão Sêmola,3.49,Isabela
4953,Macarrão Sêmola Parafuso,2.99,Isabela
4982,Macarrão Sêmola,4.89,Renata
4992,Asa Frango Resfriada,22.99,Big Hiper
4994,Macarrão Sêmola Espaguetinho,3.79,Galo
